country_code,country_name,region_id,Region Name,income_roup,income_group_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,1995,47297728,74909294
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,1996,230449928,358286580
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,1997,218783003,334223958
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,1998,159172526,240151670
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,1999,381884589,568873214
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2000,448334715,654407694
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2001,258544473,368664589
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2002,350750212,492281004
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2003,1711182330,2358624854
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2004,632644264,851587379
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2005,647259084,845427233
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2006,422936919,535295413
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2007,399445586,492170499
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2008,629666579,760099685
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2009,828310952,988555833
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2010,765690777,906035704
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2011,793783912,920862996
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2012,1173463430,1336062196
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2013,1212342244,1355329479
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2014,1169726312,1283016678
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2015,1512471583,1640602662
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2016,1231766438,1324337625
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2017,1505345583,1590265769
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2018,1676459792,1730985853
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2019,1723293238,1744930358
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2020,2593955706,2593955706
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2021,1124960364,1106155714
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,2,Obligations,2022,432035988,417143945
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2001,217446122,310061487
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2002,246254670,345620588
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2003,1694138122,2335131807
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2004,588753864,792507562
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2005,676133095,883141438
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2006,490777873,621159197
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2007,424012957,522440790
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2008,581957748,702508137
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2009,774851884,924754602
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2010,701375903,829932414
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2011,762317097,884358565
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2012,874806397,996022307
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2013,1012563142,1131987827
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2014,1112857043,1220639484
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2015,1522971669,1651992270
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2016,1241156193,1334433030
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2017,1386895532,1465133639
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2018,1366754065,1411207091
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2019,1612092068,1632332977
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2020,2439987608,2439987608
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2021,1031432470,1014191184
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,3,Disbursements,2022,415260770,400946952
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,513219000,611988218
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,535441000,631191772
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,692950000,809906019
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,682700000,782315489
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,675700000,759892220
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,670600000,740530988
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,670500000,726439594
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,771000000,825777715
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,1000000000,1061644482
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,1000000000,1043131435
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,1000000000,1019398116
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,1275000000,1275000000
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,1275000000,1250318278
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,1275000000,1225839960
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,1275000000,1201697114
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2008,687770000,820131631
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2009,521797000,615107869
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2010,542950000,634589036
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2011,678124000,777071786
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2012,675950000,760173370
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2013,861357000,951180361
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2014,1010500000,1094805684
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2015,1011000000,1082829141
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2016,1275000000,1353596714
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2017,1319950000,1376881340
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2018,1525000000,1554582121
JOR,Jordan,3,Middle East and North Africa,UMIC,Upper Middle Income Country,19,Initial Allocations,2019,1524989000,1524989000
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1946,106700000,1162309368
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1947,389300000,3824165030
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1948,483700000,4338116592
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1949,501500000,4353298611
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1950,365300000,3212840809
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1951,290300000,2425229741
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1952,63600000,510843374
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1953,91900000,724763407
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1954,83095000,647661730
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1955,214200000,1656612530
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1956,261900000,1975113123
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1957,178780000,1300218183
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1958,98668000,696316161
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1959,48154000,334635163
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1960,143219000,981624400
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1961,68331000,462320704
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1962,167156000,1119598125
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1963,48120000,318464592
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1964,8129000,53130719
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1965,18165000,116741645
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1966,1672000,10515723
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1967,433000,2643468
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,1972,320000000,1557177616
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2001,316102,450735
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2002,360839,506441
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2003,355752,490354
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2004,326487,439478
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2005,964270,1259497
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2006,258593,327293
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2007,405836,500045
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2008,4228763,5104736
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2009,586327,699756
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2010,1155165,1366892
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2011,93565406,108544547
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2012,585838,667015
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2013,-633069,-707735
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2014,2443191,2679819
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2015,23480,25469
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2016,-2296558,-2469152
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2017,141632,149623
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2018,203067,209671
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2019,338011,342254
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2020,496280,496280
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2021,27372,26914
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,2,Obligations,2022,446826,431424
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2001,395696,564232
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2002,481777,676178
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2003,364309,502149
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2004,317607,427525
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2005,924262,1207239
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2006,256147,324194
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2007,384738,474047
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2008,4128704,4983948
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2009,660842,788688
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2010,1122787,1328579
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2011,57068811,66205114
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2012,27589001,31411819
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2013,4405816,4925451
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2014,3140014,3444130
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2015,629745,683095
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2016,103284,111046
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2017,69595,73521
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2018,198067,204508
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2019,29900,30274
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2020,233649,233649
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2021,145785,143350
JPN,Japan,1,East Asia and Oceania,HIC,High Income Country,3,Disbursements,2022,159876,154365
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2006,31251000,39071567
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2007,26798000,32615833
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2008,21101000,25161898
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2009,22422000,26431639
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2010,22722000,26557017
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2011,120804000,138430993
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2012,114106000,128323608
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2013,61021000,67384342
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2014,73572764,79710915
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2015,8411000,9008582
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2016,7897000,8383806
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2017,8069000,8417028
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2018,8546000,8711776
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2019,10519000,10519000
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2020,10600000,10394803
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,1993,14719297,24329414
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,1994,151354679,244831246
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,1995,121026035,191678864
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,1996,69364463,107842760
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,1997,11719184,17902817
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,1998,43085775,65005696
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,1999,50593838,75366956
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2000,53387421,77926464
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2001,51530303,73478249
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2002,68716753,96444560
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2003,65004531,89599623
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2004,75893778,102158800
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2005,68470327,89433557
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2006,113724416,143936739
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2007,105584659,130094450
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2008,115305648,139190800
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2009,104057076,124187934
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2010,331222595,391933003
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2011,193964362,225016640
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2012,189748946,216041160
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2013,170149727,190217677
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2014,191677758,210242126
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2015,106348675,115358133
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2016,34317839,36896933
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2017,48334773,51061464
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2018,56693800,58537733
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2019,49680175,50303920
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2020,60837050,60837050
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2021,7117122,6998156
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,2,Obligations,2022,954128,921236
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2001,49778048,70979674
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2002,72871706,102276076
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2003,66153147,91182848
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2004,65286723,87880888
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2005,68954139,90065484
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2006,72899621,92266320
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2007,97375380,119979480
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2008,170209337,205467562
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2009,122483012,146178555
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2010,242180794,286570561
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2011,166985136,193718239
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2012,166422587,189482630
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2013,124691081,139397512
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2014,93193633,102219617
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2015,46855671,50825099
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2016,74820981,80444012
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2017,52040463,54976181
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2018,56073399,57897162
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2019,46986567,47576494
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2020,54603870,54603870
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2021,10244781,10073530
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,3,Disbursements,2022,2801928,2705343
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,21597000,25753350
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,18950000,22338751
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,17300000,20219893
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,18300000,20970227
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,21385000,24049570
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,14900000,16453791
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,12229000,13249260
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,9737000,10428789
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,8513000,9037778
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,8783000,9161825
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,1700000,1732977
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,1700000,1700000
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,1700000,1667091
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,1700000,1634453
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,10700000,10084832
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2008,21055000,25107045
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2009,19314000,22767846
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2010,18885000,22072408
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2011,17476000,20025991
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2012,19285000,21687911
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2013,14033000,15496376
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2014,11191000,12124661
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2015,8375000,8970024
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2016,8136000,8637539
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2017,8100000,8449364
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2018,8300000,8461004
KAZ,Kazakhstan,4,South and Central Asia,UMIC,Upper Middle Income Country,19,Initial Allocations,2019,10519000,10519000
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2006,319053000,398896058
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2007,478274000,582107078
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2008,634413000,756506053
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2009,829441000,977766613
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,797889000,932556611
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,806888000,924624256
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,508354000,571694908
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,592843000,654665393
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,673522334,729714081
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,742904000,795685560
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,710535000,754335564
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,743275000,775333517
